max_background_compactions write_buffer_size {'weight': 1}
number_db_next_found number_db_seek_found {'weight': 1}
number_db_next_found block_cache_data_add {'weight': 1}
number_db_next_found number_db_next {'weight': 1}
number_db_next_found compaction_key_drop_new {'weight': 1}
number_db_next_found block_cache_add {'weight': 1}
l0_hit compaction_outfile_sync_micros {'weight': 1}
l0_hit compaction_times_micros {'weight': 1}
l0_hit table_open_io_micros {'weight': 1}
bytes_decompressed db_write_stall {'weight': 1}
db_write_micros compaction_times_micros {'weight': 1}
db_write_micros block_cache_data_add {'weight': 1}
write_raw_block_micros bytes_compressed {'weight': 1}
number_keys_written write_wal {'weight': 1}
bytes_per_read max_background_flushes {'weight': 1}
bytes_per_read max_bytes_for_level_multiplier {'weight': 1}
bytes_per_read level0_slowdown_writes_trigger {'weight': 1}
bytes_per_read level0_stop_writes_trigger {'weight': 1}
bytes_per_read iops {'weight': 1}
bytes_per_read compaction_outfile_sync_micros {'weight': 1}
bytes_per_read numfiles_in_singlecompaction {'weight': 1}
bytes_per_read compaction_times_micros {'weight': 1}
bytes_per_read compact_read_bytes {'weight': 1}
bytes_per_read l0_hit {'weight': 1}
bytes_per_read interval_compaction {'weight': 1}
bytes_per_read db_iter_bytes_read {'weight': 1}
bytes_per_read db_flush_micros {'weight': 1}
bytes_per_read block_cache_hit {'weight': 1}
bytes_per_read write_self {'weight': 1}
bytes_per_read number_block_decompressed {'weight': 1}
bytes_per_read write_wal {'weight': 1}
bytes_per_read num_iterator_created {'weight': 1}
bytes_per_read read_block_get_micros {'weight': 1}
bytes_per_read wal_bytes {'weight': 1}
bytes_per_read number_keys_read {'weight': 1}
bytes_per_read memtable_miss {'weight': 1}
bytes_per_read bytes_read {'weight': 1}
bytes_per_read number_db_seek_found {'weight': 1}
bytes_per_read number_db_seek {'weight': 1}
bytes_per_read num_iterator_deleted {'weight': 1}
bytes_per_read block_cache_add {'weight': 1}
bytes_written max_background_flushes {'weight': 1}
bytes_written level0_stop_writes_trigger {'weight': 1}
bytes_written bytes_per_write {'weight': 1}
bytes_written write_wal {'weight': 1}
cumulative_compaction max_background_compactions {'weight': 1}
cumulative_compaction max_write_buffer_number {'weight': 1}
cumulative_compaction compaction_times_micros {'weight': 1}
cumulative_compaction interval_compaction {'weight': 1}
cumulative_compaction block_cache_data_hit {'weight': 1}
cumulative_compaction block_cache_data_miss {'weight': 1}
cumulative_compaction block_cache_bytes_read {'weight': 1}
interval_compaction db_flush_micros {'weight': 1}
interval_compaction block_cache_data_hit {'weight': 1}
interval_compaction block_cache_data_miss {'weight': 1}
db_iter_bytes_read compact_read_bytes {'weight': 1}
db_iter_bytes_read wal_bytes {'weight': 1}
block_cache_hit numfiles_in_singlecompaction {'weight': 1}
block_cache_hit compaction_times_micros {'weight': 1}
block_cache_hit bytes_decompressed {'weight': 1}
block_cache_hit block_cache_data_hit {'weight': 1}
block_cache_hit block_cache_data_bytes_insert {'weight': 1}
write_self iops {'weight': 1}
write_self num_iterator_deleted {'weight': 1}
sst_read_micros stall_micros {'weight': 1}
sst_read_micros table_open_io_micros {'weight': 1}
sst_read_micros block_cache_hit {'weight': 1}
l1_hit l0_hit {'weight': 1}
stalls_count min_write_buffer_number_to_merge {'weight': 1}
number_block_decompressed block_size {'weight': 1}
number_block_decompressed level0_file_num_compaction_trigger {'weight': 1}
number_block_decompressed write_raw_block_micros {'weight': 1}
number_block_decompressed l1_hit {'weight': 1}
write_wal write_self {'weight': 1}
db_get_micros db_seek_micros {'weight': 1}
num_iterator_created db_iter_bytes_read {'weight': 1}
num_iterator_created number_db_seek {'weight': 1}
flush_write_bytes max_write_buffer_number {'weight': 1}
flush_write_bytes number_db_next_found {'weight': 1}
flush_write_bytes db_write_micros {'weight': 1}
flush_write_bytes write_raw_block_micros {'weight': 1}
flush_write_bytes db_flush_micros {'weight': 1}
flush_write_bytes number_iter_skip {'weight': 1}
flush_write_bytes number_reseeks_iteration {'weight': 1}
flush_write_bytes block_cache_bytes_read {'weight': 1}
flush_write_bytes block_cache_data_add {'weight': 1}
flush_write_bytes compaction_key_drop_new {'weight': 1}
block_cache_data_hit block_cache_data_bytes_insert {'weight': 1}
read_block_get_micros compaction_times_micros {'weight': 1}
read_block_get_micros stall_micros {'weight': 1}
read_block_get_micros table_open_io_micros {'weight': 1}
read_block_get_micros db_flush_micros {'weight': 1}
read_block_get_micros block_cache_hit {'weight': 1}
read_block_get_micros sst_read_micros {'weight': 1}
number_superversion_acquires interval_compaction {'weight': 1}
number_superversion_acquires number_reseeks_iteration {'weight': 1}
number_block_compressed numfiles_in_singlecompaction {'weight': 1}
block_cache_miss block_size {'weight': 1}
block_cache_miss number_block_compressed {'weight': 1}
block_cache_data_miss block_cache_data_hit {'weight': 1}
number_superversion_cleanups numfiles_in_singlecompaction {'weight': 1}
number_superversion_cleanups table_sync_micros {'weight': 1}
number_superversion_cleanups block_cache_miss {'weight': 1}
compact_write_bytes max_background_compactions {'weight': 1}
compact_write_bytes max_write_buffer_number {'weight': 1}
compact_write_bytes number_superversion_releases {'weight': 1}
compact_write_bytes db_flush_micros {'weight': 1}
compact_write_bytes block_cache_hit {'weight': 1}
wal_bytes compact_read_bytes {'weight': 1}
block_cache_bytes_write db_write_stall {'weight': 1}
block_cache_bytes_write compaction_times_cpu_micros {'weight': 1}
block_cache_bytes_write read_block_get_micros {'weight': 1}
block_cache_bytes_write block_cache_data_bytes_insert {'weight': 1}
number_iter_skip bytes_per_write {'weight': 1}
number_iter_skip number_keys_written {'weight': 1}
number_iter_skip interval_compaction {'weight': 1}
number_iter_skip table_sync_micros {'weight': 1}
number_iter_skip db_flush_micros {'weight': 1}
number_iter_skip read_block_get_micros {'weight': 1}
number_iter_skip number_reseeks_iteration {'weight': 1}
number_keys_read memtable_miss {'weight': 1}
memtable_miss bytes_read {'weight': 1}
bytes_read max_bytes_for_level_multiplier {'weight': 1}
bytes_read level0_slowdown_writes_trigger {'weight': 1}
number_db_seek_found number_block_decompressed {'weight': 1}
number_reseeks_iteration write_raw_block_micros {'weight': 1}
number_reseeks_iteration interval_compaction {'weight': 1}
number_reseeks_iteration table_sync_micros {'weight': 1}
number_reseeks_iteration db_flush_micros {'weight': 1}
block_cache_bytes_read read_block_get_micros {'weight': 1}
block_cache_bytes_read block_cache_bytes_write {'weight': 1}
block_cache_data_add block_size {'weight': 1}
block_cache_data_add level0_file_num_compaction_trigger {'weight': 1}
block_cache_data_add bytes_per_read {'weight': 1}
block_cache_data_add db_flush_micros {'weight': 1}
block_cache_data_add block_cache_hit {'weight': 1}
block_cache_data_add l1_hit {'weight': 1}
block_cache_data_add number_block_decompressed {'weight': 1}
block_cache_data_add block_cache_data_hit {'weight': 1}
block_cache_data_add number_superversion_acquires {'weight': 1}
block_cache_data_add number_block_compressed {'weight': 1}
block_cache_data_add block_cache_miss {'weight': 1}
block_cache_data_add block_cache_data_miss {'weight': 1}
block_cache_data_add compact_write_bytes {'weight': 1}
block_cache_data_add block_cache_bytes_write {'weight': 1}
block_cache_data_add block_cache_add {'weight': 1}
number_db_next max_background_flushes {'weight': 1}
number_db_next db_write_micros {'weight': 1}
number_db_next bytes_per_read {'weight': 1}
number_db_next write_wal {'weight': 1}
number_db_next number_db_seek_found {'weight': 1}
number_db_next compaction_key_drop_new {'weight': 1}
number_db_next block_cache_add {'weight': 1}
number_db_seek db_iter_bytes_read {'weight': 1}
number_db_seek wal_bytes {'weight': 1}
block_cache_data_bytes_insert compaction_times_cpu_micros {'weight': 1}
block_cache_data_bytes_insert bytes_decompressed {'weight': 1}
block_cache_data_bytes_insert db_get_micros {'weight': 1}
num_iterator_deleted num_iterator_created {'weight': 1}
num_iterator_deleted number_db_seek {'weight': 1}
compaction_key_drop_new numfiles_in_singlecompaction {'weight': 1}
compaction_key_drop_new compaction_times_micros {'weight': 1}
compaction_key_drop_new db_write_micros {'weight': 1}
compaction_key_drop_new interval_compaction {'weight': 1}
compaction_key_drop_new db_flush_micros {'weight': 1}
compaction_key_drop_new read_block_get_micros {'weight': 1}
compaction_key_drop_new number_reseeks_iteration {'weight': 1}
compaction_key_drop_new block_cache_data_add {'weight': 1}
block_cache_add block_cache_data_hit {'weight': 1}
block_cache_add number_superversion_acquires {'weight': 1}
